Ticker
DTE
RACE
PLUS
STXS
MQ
SLRC
GOOG
SNV
IFF
SPIR
JELD
VIRT
ONB
TPX
DHC
ENV
CIFR
FGEN
KVHI
ATRO
SKYX
CNHI
HLX
RFL
DOMO
NTES
EAT
LOVE
EVOK
NVRI
FWONK
GTIM
AAL
HTBI
WLKP
MDXG
CARR
AFL
YEXT
FANG
NEP
KRNT
BWB
GWH
AHCO
NVRO
ADVM
TSAT
BMEA
RL
MTG
HURN
ENG
NWL
PK
ERO
UBS
SDGR
NYC
EC
CDP
AOUT
RYTM
VERX
AMLX
DLTR
HRT
CHGG
LAKE
INTC
RICK
GH
LSCC
ACTG
LAD
OSS
SHYF
MIMO
BNTX
GDYN
BNL
TMO
CGC
CMPR
VRTX
LOCO
SRE
RM
FFIV
SPH
CSIQ
QBTS
NVTA
AMED
ETN
O
KIDS
AMP
TAL
MXL
AMWL
CMAX
VIAV
SPFI
FLS
RDY
BKH
ENTX
BFIN
SWAV
INMB
TGH
KBR
KR
LGMK
STKS
PEB
RVTY
GFF
GDS
ACLX
BRT
BIIB
TTMI
SFE
RPD
WOOF
IRIX
ASTL
LVLU
FTNT
DECK
BB
CDW
GROV
COLB
QCRH
CMTG
IRMD
QLYS
CI
RCI
FBIO
CVE
JOBY
TGNA
GS
KALU
DOCU
DEA
PACB
IRON
STKL
SQ
ALV
EIG
VTGN
RWAY
ARR
IVZ
PRDO
ETON
GLYC
APLE
KRNY
LUNA
AXTA
AUMN
LGND
MACK
ENOV
PARR
LFT
ESGR
KREF
TGLS
VIEW
EWBC
CORT
CSV
KXIN
BEKE
VET
CXDO
GALT
EBTC
ESNT
CRBG
SIX
RPHM
ARHS
IRS
NLY
SEED
LEGN
PPBI
NG
AMPH
PTVE
CNC
ALRS
DH
RITM
IDXX
GME
NTB
OC
HNRG
ARQQ
YPF
FHN
FOXA
BTG
REI
PAM
WWR
RCEL
JRVR
NAPA
BKCC
LRCX
TEX
WOR
UHS
SMMF
CLPS
SIGI
CLOV
YSG
SPLK
ZYXI
IRDM
DAL
PSX
AMPY
CMLS
WWD
QLGN
EQT
WIRE
SONO
PRA
IART
HUN
WNEB
MAXN
GLBE
ABSI
HOPE
HNI
RKLB
APD
MD
RCAT
HAFC
NBR
BP
NSA
SAIC
FDP
GORO
BIGC
SPWH
QTRX
PNW
ARGX
CDLX
BCEL
FLIC
BV
DIBS
BCOV
BN
PRO
MTTR
WCN
FNV
FPI
GHI
KTB
MERC
FBRX
TPVG
CATO
FTI
BBW
WGO
IMUX
EVRG
K
HBNC
SNAP
FIP
SG
CUBE
HLF
ST
JHX
SAM
ZWS
NU
ELMD
FAF
CEIX
GOOD
EOSE
MDGL
MCO
POL
ELAN
SPGI
GL
BAC
OBLG
PRAX
BWXT
UFI
AFCG
ONDS
NGVC
GATX
AMRX
FNLC
VIRI
CBNK
EVA
INSW
EGP
BBVA
MHO
LRMR
MEOH
FNGR
GRTS
KDP
CVS
TDW
CKPT
QUIK
KE
EA
DERM
KTOS
WY
PERI
SIMO
IAC
NEPT
SBEV
EXK
ALIM
BIG
AMCR
AMPS
INSP
IHS
VLO
LAND
SPB
PPBT
OGI
FTS
BFRI
CASA
CHD
GABC
ROVR
FRBA
SHEN
DINO
VVV
SKYW
JACK
DGII
ONEW
CNX
EH
MNSO
APLS
DAIO
CPE
PGRE
ARRY
GPN
JAGX
KMI
X
SCSC
PLYA
VAC
TSM
BCML
GSIT
RDUS
SCHL
PPIH
USAC
HTZ
MPLX
HCP
MGTX
DDD
SPT
WPP
CADE
NIC
TRP
FMX
UBER
ITGR
TNL
SFL
KALA
PMD
GVA
VTS
NBHC
BCRX
SSB
KROS
COP
TOUR
NRGV
RIG
CLSK
KGC
RGLD
WTBA
UEC
NTLA
GOEV
APTO
AREC
PTGX
SSYS
ANIP
STRM
TCMD
PHIO
ICL
IIPR
RXRX
WATT
LIVE
IMMR
OTIS
NPCE
FORR
BURU
TU
CPRT
NTST
OCN
DCI
BPOP
ACOR
NTRA
BAH
DYN
BLFY
PNC
TM
ALPN
IPSC
DY
PBYI
GEOS
ARCO
TBI
CDRE
SVC
IRT
BNTC
OR
WFC
BLUE
SCYX
MATW
PLTR
XWEL
BGS
CAT
ADSK
MG
MRNS
KFRC
SLNO
CLS
ANIK
SYRS
ALLO
DNUT
BHC
SRTS
AMTB
TXMD
CTMX
SPXC
GMGI
TIPT
GDOT
BHG
TPR
ASML
ABR
MOH
OEC
TXN
ENVB
SMMT
GDEN
LNC
ASLE
MCHX
LDI
POET
TEO
GBTG
MCRI
SBRA
PRMW
MMAT
BYRN
SYNA
VCTR
HAL
IRBT
HPP
SNDX
BLCO
WMS
ZETA
MELI
TELL
LKFN
PBI
FIVE
EYEN
BPTH
HYPR
HUMA
MNDO
VCEL
LVS
AU
FBRT
NEOG
OMIC
SAVE
ZS
CRS
EFC
MTRX
AEIS
GPRE
NUE
BIRD
YUMC
GTX
ORGN
IEX
AYTU
VINP
OTTR
HCI
BPMC
REPL
NGMS
MTEM
ERAS
AL
NABL
FCX
FVRR
CAVA
ABM
GEHC
MKSI
NWN
SXT
ESRT
CR
WB
SANA
FATH
DSGN
GDDY
CAAP
OPTN
XFOR
MCY
VZ
GIII
SPRO
AG
AZEK
SHPW
DENN
DEI
NWSA
THR
HON
STAG
OPCH
SAVA
MMYT
MYGN
BKNG
PXLW
PAR
LICY
AGNC
SPRU
GRMN
VLY
MED
ROIV
ARCB
GOSS
MGA
FAST
BLNK
ABIO
SEVN
RLJ
OLO
VNET
BGNE
BOWL
DLNG
NL
TSBK
JANX
RNG
JOE
ASYS
DRS
ATSG
VMC
HYZN
CSWC
MRVI
ATLC
MMC
WTRG
FNCB
NVS
HOWL
QURE
EMR
RKDA
UGI
CUK
CVU
VISL
ASIX
CALX
ORTX
RCKT
AROC
RIO
HWM
ARLP
EL
EXPE
HXL
KULR
BCS
DTC
FCFS
APRE
SKX
ING
PSN
CAR
DHX
MAG
NTR
OMCL
IESC
ACA
ACET
AVNW
PAVM
MASI
RVSN
CRGE
GRWG
HVT
MCB
IGMS
FSTR
KZR
OSW
CULP
AWH
PBH
RSI
TWLO
CRNX
AWR
LOPE
BGFV
TTGT
ACCD
ALGM
RSVR
CHE
EFSC
INTR
CCI
FDMT
MRAI
NRC
CPG
HUBG
MSC
TFII
MCBS
FIX
EQR
CERT
CASI
VICI
FCN
SWTX
AQMS
PAYO
LODE
FLR
BHE
NSPR
TXRH
ATKR
TRIN
ETWO
TBLA
KNSA
THRM
BILI
ESSA
CRBU
EEFT
BKKT
WHF
ALIT
NS
CRSR
ALEX
MAR
TNET
WCC
DE
AON
POWI
AMD
STEL
MEIP
VSAT
PCAR
ALTG
ALSN
ELS
ODP
ABCL
RCL
SCTL
ARBK
SACH
SM
BRBS
CATY
MNR
JEF
ENB
GPK
AMBA
FCEL
CURV
VRA
RBC
SOL
UPS
AGTI
SITE
BZ
LL
NI
MCS
TTEK
FREY
SDRL
BCO
APH
IT
ICHR
BAX
BETR
TNDM
HELE
GXO
RBLX
UONE
DLX
CHT
CNXC
ASTE
PARA
PGC
BTU
FORA
RCUS
PPG
TROX
APOG
CSTE
BEST
COLM
CRGY
PRME
PATK
CMRE
FSR
EDU
VSTO
DKL
KURA
MTN
SRAD
MPW
TAP
AUB
TDS
VRAR
CELC
PKST
LTH
GILT
HLT
SBS
CTLT
VTEX
WTS
RPAY
AGFY
SAIA
SCPH
BBDC
MASS
APT
SAN
SNCY
IDEX
DOCN
UTHR
FLNC
MUSA
UTI
CASY
EXR
HST
CLPT
ATO
MNTS
CBZ
SMHI
BBY
IP
PLXS
AEL
TJX
CENT
CHRS
ADV
SBLK
EGO
LPTX
SENS
UDR
BIRK
WSM
EAF
BBIO
INFN
EVTC
CBRE
TDC
GERN
PLL
OESX
ADT
XEL
ESS
TW
NFG
CRWD
MBIO
TSE
COIN
INSM
DV
MAC
MODV
ANGI
PSTL
MVIS
HMN
FBK
SMR
SFM
CIM
WYY
TNXP
FNKO
OTRK
SHW
AAPL
BOH
XYL
KRC
ACHC
FOUR
TOST
WNS
UGRO
TBBK
LFLY
SMTC
INSG
QRHC
VRM
EXPD
EGAN
ALTR
BKR
AVDL
PDD
ITOS
OPRX
GPMT
REFR
REVG
GLDD
SHAK
WPC
AQST
ADES
AVGO
LFUS
OFG
HPQ
MDT
SEE
TCN
YRD
WBS
CCSI
DFS
FLWS
BNGO
BRLT
TRGP
ODV
STC
RAMP
FORM
GIS
FIZZ
ZD
ELA
SMWB
MSGS
DAY
BASE
L
CVLT
OKTA
STNG
INMD
PDFS
MEI
ORC
AGE
MCBC
ESTC
KRYS
BEEM
ACHV
BLND
NUZE
CEVA
MAA
PJT
RC
KNX
EVBG
INFA
OLED
CRUS
CARE
GD
MORF
BFLY
COCO
AVDX
SYF
SCWX
KVYO
CHTR
DB
III
PHG
VOYA
ELVN
RHE
BMI
VIV
DUOL
CMRX
BRX
BRP
BBAR
DESP
CRK
FSLR
FR
TWO
CGAU
KNSL
CASS
IDT
VRCA
AES
OI
PAA
OCFC
OZK
DSP
GSHD
ZBRA
EBC
GNK
LEG
MRCC
ALXO
BSY
RLGT
PPTA
FPH
HLMN
SP
IGT
CWH
NWS
USEG
SNOW
KMB
LAW
HZO
TSEM
GGR
BGSF
COHU
BECN
ICMB
SGRY
EPAM
EEX
KRMD
SQM
NXU
ALEC
SKT
VKTX
CANF
ACNT
CSTL
CGNX
WSC
SBGI
COLL
GSBD
DOV
ET
AMR
MTLS
CRC
IPA
NDSN
HQY
MIRM
RIVN
CHCO
EXAI
PRK
OVV
IMXI
EVER
VIPS
USNA
BLMN
NVX
OTLY
TCS
AM
HPK
TECK
CGEM
AJG
NUS
AKAM
SASR
EPAC
LQDT
RUSHA
VFF
NMIH
EW
BDN
WOLF
EGLE
SGML
AESI
EQBK
VIR
CPK
GSAT
OUST
HRTX
GTBP
RMD
HBM
VWE
SB
JJSF
GAU
PYCR
TRC
SEIC
AVAV
VST
NBTB
PRQR
QSI
SKY
GROW
SUNW
SST
CRNC
AFIB
NVEI
RARE
GNTY
LESL
RNLX
LMND
ATI
ACMR
ZIM
REFI
AMCX
HAE
VRTS
NATL
CHDN
ICLR
CHRW
WEN
LMB
ZIMV
SOPH
PETQ
SYBX
TLS
GCMG
NFBK
MBI
CIVI
EYPT
MET
CFG
AMGN
RDW
TXT
STTK
SKIL
SSRM
JYNT
EXC
WHG
RYI
WHD
DMTK
INN
EGY
DAR
ITRN
LEE
SOUN
SIG
PCVX
F
GNE
UHAL
CHUY
EPC
PX
LUMN
MLYS
SN
NHC
OPAL
SBOW
VRE
CCBG
CTRE
FTK
HUM
KMX
CCG
ONTX
VFC
AMG
KD
UPXI
VTSI
BMBL
MVBF
AIZ
ACIU
XXII
EB
AZPN
PNTG
WELL
LECO
AEZS
UMH
GWRS
AMRN
RAPT
BRO
WFRD
CNQ
CPRX
ED
BEAM
ASND
CBSH
KRG
BERY
ASRV
PL
TFIN
XRAY
MNTX
CXT
CTS
PESI
CNO
FIBK
AVD
CTKB
ASMB
SYBT
AXL
CGBD
AGRO
GENC
TAK
EVGN
MKL
IMPP
LZ
GSL
SGMO
UVE
PCG
PYPD
CARG
DCGO
ACRE
HCSG
ASAN
AGCO
BEP
LCUT
TNC
BIOR
FELE
CLX
RHI
INGR
WTFC
NOAH
PRU
CTRN
DOGZ
BMA
OLN
ENVA
RRX
PAX
CMP
UL
LASR
SIGA
CINF
PFSI
GPRK
GLRE
DLO
A
LYB
AGEN
HTOO
IOT
HDB
BRKR
CVLG
CAPR
TEL
CVAC
MRIN
EURN
DKS
KNDI
XP
TDOC
ROAD
SND
SYPR
S
SXI
GTLS
LAZR
CSTM
OMI
SLE
RMBS
SLP
MBIN
FTAI
SNEX
CLDT
AMKR
JG
PLMR
PDM
ENVX
RTX
SNX
SLS
CACI
TG
AYRO
LRN
LOB
AER
BROS
PCYO
SLGN
ENTA
CNNE
LAUR
MRSN
KLTR
ISPR
OWLT
RDWR
M
OPBK
QRVO
TSVT
DIN
HA
FOR
TFC
ONL
EBAY
MSGE
HAYN
DDOG
ZI
EPR
GBIO
ROOT
LBTYK
RGEN
SLB
TAC
CCRN
THC
HIW
MTDR
EVTL
LEA
PEN
SITM
ABEV
ICVX
PSFE
GEO
CSR
FICO
REAX
VECO
AMSWA
SGH
YY
ZUMZ
HITI
ATEC
TIO
HCKT
CVX
MFIC
SMBK
AHH
ROG
THS
LAB
MRUS
WRB
BRY
CUZ
CROX
MHK
CCK
PFIE
OWL
PHAT
GTHX
NOTV
MTX
OSIS
IOSP
EVH
EDIT
AVT
LBAI
WSO
PECO
TNK
PENN
CNK
GNRC
ALL
FTV
CASH
HOFT
BURL
DVAX
SPOK
MBWM
SRCL
UNH
FMBH
CAE
ASRT
PLCE
IBN
KEYS
NHWK
NVGS
GTY
WH
BMTX
ORCL
GBX
NOC
FMNB
EVGO
WISH
ADNT
SNY
ZEUS
NHTC
LILA
ACXP
NTGR
CVRX
HSY
TRAK
TRI
APPS
AURA
DRI
HLTH
ASPS
AIR
U
ENSG
WW
TX
CVCO
SNPS
CNI
RFIL
JFIN
OPRT
SELF
CLAR
OHI
PRTS
EGIO
UPST
WAT
TD
ORIC
CSX
VNDA
LLAP
ASO
MLI
SPR
SWN
PB
SEER
DMAC
UTZ
AMBC
SGC
SCL
AVNS
GIB
HSIC
LGHL
FWRD
TENB
VVOS
AGL
ELDN
POST
BWEN
OCX
CNM
VOXX
WFG
LU
CMPO
OSG
APPN
NYMT
RLI
UWMC
WINT
VERI
VYGR
FFIC
REGN
SRRK
BY
BJRI
GTN
TAST
STBA
DBRG
PACK
FCBC
LNSR
HONE
IVVD
NPWR
NOK
WDS
EGHT
DMLP
SUM
FDX
PFMT
CION
MNMD
AAP
HIMS
INVO
UNFI
ZVIA
TTI
PSNL
FARM
FBIN
FIS
MKFG
OLMA
NOV
SLG
NFLX
HCA
GROY
PRIM
ATRA
DOOR
WYNN
GBDC
IQ
HOOD
ELV
IDA
KLAC
ETNB
THRY
RYAAY
BNS
NSC
OIS
PRGS
DSGR
OFIX
HTBK
DUK
IONQ
VXRT
CUE
TFPM
CNS
OMER
DLB
COMM
SAND
SCS
UFCS
PHR
ALGS
NVNO
AVPT
AFG
OLLI
EVC
CXM
URGN
PPSI
GTES
HNST
GREE
PKG
TOL
HUBS
PH
BE
OFS
AGIO
MITT
CCB
AMZN
EWCZ
UFPI
UA
MYRG
TFX
INZY
BZUN
DORM
CLW
PANW
TSQ
DCPH
CVM
CWK
CVGW
STM
AI
OCC
ACVA
PHIN
RRR
TSCO
SILC
STLD
WIX
CUTR
BOKF
PLAY
HHS
INVH
LEGH
SPG
VNCE
USIO
SHOO
LLYVA
AVXL
CF
FTDR
ETRN
SUPV
MGM
GBLI
DSX
SLF
CFB
PBF
DADA
APDN
HWC
UPWK
BC
AMN
ARM
TMQ
AVB
AVIR
APTV
SBUX
AEMD
CXW
NXTC
PEG
TISI
EPIX
AMAL
UBX
IDCC
IMNM
GRBK
MMSI
API
GDRX
VOR
SQSP
TTWO
MP
TWIN
EXPO
LBTYA
WKSP
EMN
FMC
G
AMH
JBLU
SEAS
VOD
MSEX
SILK
RUM
ALUR
BCBP
CMCSA
OKE
CLBT
FCPT
NVCR
ADP
BALL
OBDC
PINS
OCFT
EWTX
FFNW
REE
ASB
STCN
FFIE
BLZE
TSLX
BHIL
ATMU
TARA
WISA
MXCT
TRIB
TFFP
HTLF
SSNC
ICLK
NKTR
SABR
PTC
LQDA
CBU
WEX
APVO
BMRN
DQ
ASLN
BANR
VUZI
AEO
TDUP
WRK
CRVS
SFNC
FSLY
CRCT
FTRE
SWI
WDAY
TTSH
ASTS
SPWR
CL
AGX
RVP
ZIP
UNP
SKIN
CHK
RDN
LFMD
XAIR
SHIP
ENZ
FERG
CLPR
LBRDA
OLPX
GMS
SBAC
TRV
HROW
MMLP
DK
PRCH
PATH
ACT
JBI
MYE
LEU
EXAS
BRZE
CQP
TIL
AMAT
AMTX
PFLT
SIEN
VJET
PLD
BOLT
EPM
MATV
MESA
MRCY
UCBI
TEF
INCY
ARKO
ARI
COTY
DNMR
TNGX
DLR
HYFM
FINV
ADEA
KOD
NRBO
JD
KPLT
KHC
LMFA
INSE
TWKS
XOMA
GETY
AMWD
RAIL
OOMA
SPRY
LOW
LNT
FNA
SGU
RENT
PFGC
CTOS
CBOE
TRX
NET
HBCP
PRTA
MSCI
KIRK
SAP
SALM
EBF
HLI
DOW
ACGL
COE
PMVP
ANET
PD
GIL
MRC
ALT
ASXC
ADTN
STR
KNTE
CTO
AAT
TRIP
XPEL
DSKE
TTC
KKR
PRVA
LIFE
ESTA
RVPH
HOMB
GOGO
ABOS
FYBR
VLD
DAC
PFS
PGY
HSII
GLUE
NATR
DVA
JAMF
CRDO
PG
FUN
PLOW
BIO
DRQ
KFY
OPAD
TDG
NRDY
AIG
ASPN
BW
CRON
HLIT
NMRA
GHRS
AXTI
RUN
LCNB
MNRO
RDVT
POR
XENE
BDC
SOVO
CTSH
DFLI
WKME
HIBB
KTCC
XOM
LTBR
SAFT
WVE
ANF
CONN
SKLZ
BRAG
MRK
LNN
UEIC
LEDS
LULU
CLFD
DPZ
PLSE
NNN
TME
JLL
TRST
MAMA
HHH
TFSL
BVS
ASH
ACEL
NGM
ZGN
LW
NIO
IIIV
STNE
ICE
NPO
EQH
MIST
WDC
OSBC
REX
HIMX
XRX
BKE
OPTT
GTE
CODI
TBIO
AGI
FE
AROW
VTR
SCHW
AFYA
RBBN
ZH
NEM
SPNT
ILMN
OPRA
SKYT
ACAD
PWR
ALE
CERS
WKC
NTCO
DOYU
CMCO
AVO
MTSI
GATO
SU
CRMT
NVT
VEV
MNTK
VVI
ZTO
GPOR
LTRN
IBP
FTCI
CHMI
RXST
BIOX
AXSM
ESMT
CNET
NWTN
PCH
ORGO
BCYC
DG
CHCT
AMPX
LYFT
DT
MUX
NINE
PSQH
OGN
CLSD
IZEA
IMKTA
IMGN
STEP
TPL
SMCI
BSET
GIFI
HOFV
PFBC
MDLZ
ROST
AZUL
TMC
NVTS
INNV
NVFY
WT
CRSP
PPC
CWEN
ADMA
FULC
AP
THG
R
MO
CHEF
CURI
WEC
PCB
CRTO
FRGE
GIC
NOA
FLEX
VTYX
MLSS
CIEN
LZB
WRBY
IDR
FHTX
AGYS
ROIC
VCNX
MIDD
PTEN
TKO
CCNE
BRCC
SLQT
STAA
SLDP
CCAP
VNOM
BWA
DDL
PRLD
ABAT
HL
LHX
AEP
CNXN
OCSL
PSEC
ATHA
RGS
WU
RBCAA
FISI
LBRT
GAMB
WULF
LBC
VGR
LNZA
WTW
ALVR
NMM
PII
WMT
MKTW
BEN
TDCX
SURG
DMRC
VC
DOMA
UPBD
CENTA
ENPH
COST
EXFY
FSK
BHLB
ADCT
TT
BORR
MOV
TEAM
MPLN
UAN
NEO
HDSN
CDMO
CTXR
IR
MGPI
IQV
EQC
CZOO
UNTY
CRL
ANSS
CTBI
DOOO
BLBD
CPA
LYEL
IPAR
HTH
ARES
ENFN
DGICA
PINC
QRTEA
VMEO
KRON
IBM
VRNA
ANGO
KMT
TBNK
WEAV
HOLI
HLNE
IGC
MBLY
KEN
DASH
PTON
CENN
YQ
PRCT
TLYS
FET
TWST
BRDG
TYL
DNOW
ENLT
NERV
TCBK
CAH
NAVI
VYX
CLVR
PSNY
JBSS
DBX
FLNT
BFAM
GLPI
NOVT
MCHP
PETS
OCGN
OSPN
WMG
NDLS
YORW
SMG
CLNN
ADN
GRND
SEAT
CSTR
IVR
NREF
B
MFIN
MSFT
ESPR
OB
SHEL
ENR
MMS
MOVE
RXT
FWONA
BCE
CYCC
MKC
TDY
PRG
WM
TERN
VSTS
DOC
AMRK
BFST
ATS
ZION
GURE
SVRA
RANI
GEL
VSCO
TGI
ATXS
TCON
APLT
PGNY
QUAD
SHCR
DX
LRE
YUM
ACIW
ACLS
IAS
XPRO
VIA
CLNE
MU
FRST
RPM
SCCO
BBWI
UAVS
KNTK
PNM
BTCM
CERE
IBCP
VANI
WBX
HBIO
VRDN
CALM
NCNO
ACN
PAGP
DIS
PLAB
VBIV
PRI
CE
SMLP
IFRX
ABG
DCOM
BATRK
RVMD
LPX
LFST
MNKD
MGEE
NSTG
BBU
JMSB
THO
MULN
CTSO
WSFS
NTAP
NN
SBSI
BSX
LXU
CHKP
VNT
RVNC
CTRA
RCM
DHI
HOG
ADBE
AZTA
AQN
BBUC
ABEO
WEST
CAN
META
TIGR
COSM
QD
BOX
OII
ALKT
ARW
ZG
AGRX
MCK
RGCO
SHCO
WERN
MOGO
CELH
EME
PRPH
CMG
BFH
SWVL
ELME
ALC
MAT
CRWS
PBA
MDB
MIR
BOOT
NKLA
PAYX
SHBI
FL
GM
MSM
BUSE
CM
